context,fact,annotators,response,model,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,Relevance_score,Relevance_reasoning,Engagement_score,Engagement_reasoning,Coherence_score,Coherence_reasoning,Creativity_score,Creativity_reasoning,Depth_score,Depth_reasoning,Politeness_score,Politeness_reasoning,Humor_score,Humor_reasoning
"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","['shikib', 'maxine', 'yulan']","nope no tractor , i want save my money for college .
",Original Ground Truth,1,3,3,3,0,5,2.0,"The response is relevant to the context as it mentions saving money for college, which is a concern for a high school student. However, it does not directly relate to the interesting fact about running a 5K or being a physical therapist. The response is somewhat related to the conversation, but it does not fully incorporate the interesting fact.",1.0,"The response does not introduce new information, ask a question, or provoke curiosity. It simply states a fact about not owning a tractor and wanting to save money for college, which does not significantly contribute to the engagement of the conversation.",3.0,"The response is coherent because it naturally follows from the previous dialogue, where the speaker mentions their goal of running a 5K and their current involvement in track and field in school. The response also shows grammatical correctness and logical consistency with the context.",2.0,"The response is a straightforward and relevant statement about the user's goal to save money for college, but it does not introduce the fact in an unexpected or engaging manner. The fact about saving money for college is presented in a predictable way, without adding any new or interesting twist to the conversation.",1.0,"The response does not add much depth to the conversation as it only provides a brief statement about not owning a tractor and wanting to save money for college, without exploring the topic further or providing thoughtful insights.",3.0,"The response is polite and respectful, as it clearly communicates the person's goal of saving money for college without being rude or dismissive.",1.0,The response does not use humor to enhance the conversation. It is a straightforward and serious answer to the question about owning a tractor.
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i like the red sox . i was a big fan of the philadelphia phillies .
",Argmax Decoding,1,3,3,2,0,4,1.0,"The response does not relate to the fact that baseball managers wear uniforms because they are technically able to play for their teams if the need arises, and it also does not contribute to the conversation about the Arizona Diamondbacks or baseball in general. It seems to be a random statement about the user's favorite teams.",1.0,"The response does not introduce new information or pose a question that encourages further dialogue. It simply states a personal preference, which does not capture interest or provoke curiosity.",1.0,"The response does not logically follow from the previous conversation about baseball, and the mention of the Red Sox and Phillies seems unrelated to the context. The grammatical structure is correct, but the response lacks coherence due to its lack of connection to the previous dialogue.",1.0,"The response does not introduce the fact in a novel way and instead changes the subject to their favorite team, making it unoriginal and predictable.",1.0,"The response does not add any depth to the conversation. It simply states the person's favorite team and mentions another team they used to be a fan of, without exploring the topic of baseball or the fact provided.",2.0,"The response does not directly address the fact provided and instead changes the subject to the person's favorite team, but it is still a polite and respectful response.",1.0,The response does not use humor to enhance the conversation. It simply states a personal preference for a different team without adding any humorous or interesting commentary.
"i got a big house with 7 rooms
nice , majority of my time i am on facebook
one time i saw a man fly to the moon
like on tv ? i'm obese and unhappy
when i worked in the cia i used facebook to spy on people , handy tool
i'd love to hear more i work at a retirement home
obesity is a state of mind , not of body
thank you for that , you are what you believe ?
look energy isn't physical , only spiritual
","your persona: my wife left me and took my children.
your persona: i don't believe in god.
your persona: i'm overweight and unhappy.
your persona: i work at a nursing home.
your persona: i spend most of my time on facebook when i'm not working.
","['shikib', 'mckenna', 'yulan']","i am not sure what that means
",Seq2Seq,1,3,3,2,0,3,1.0,The response does not relate to the conversation or the interesting fact. It seems disconnected and does not provide any meaningful contribution to the discussion.,1.0,"The response 'i am not sure what that means' does not introduce new information, ask a question, or provoke curiosity. It appears to be a vague statement that does not contribute to the conversation or encourage further dialogue.",1.0,The response does not logically follow from the context and lacks grammatical consistency.,1.0,"The response does not introduce the fact in a novel or engaging manner, and it does not add an unexpected twist to the dialogue. The response is vague and does not show any creativity in presenting the fact.",1.0,"The response 'i am not sure what that means' does not add any depth to the conversation. It does not provide any thoughtful insights or explore the topic in a meaningful way. The conversation was discussing the user's personal life, struggles, and beliefs, and this response does not acknowledge or respond to any of those points in a substantial manner.",2.0,"The response 'i am not sure what that means' is a neutral statement that does not convey any disrespect or impoliteness. However, it also lacks empathy or understanding, which is expected in a conversation where the other person has shared personal and sensitive information. Therefore, the politeness of this response is Medium.",1.0,The response does not use humor at all. It seems to be a non-sequitur and does not contribute to the conversation in a humorous way.
"hey . where are you from ? i'm from a farm in wisconsin
i love ice cream what is your favorite ? mine is chocolate
mine is mint chocolate chip
","your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
your persona: i've three children.
your persona: i'm a plumber.
your persona: i love going to the park with my three children and my wife.
","['shikib', 'maxine', 'mckenna']","i get up early everyday and eat ice cream
",KV-MemNN,1,3,3,3,1,4,1.0,"The response does not relate to the conversation about the person's location or favorite ice cream flavor, and it does not incorporate any of the interesting facts about the persona's family or preferences.",1.0,"The response does not introduce new or intriguing information, and it does not pose a question that encourages further dialogue. It is a simple statement that does not capture interest or provoke curiosity.",1.0,"The response does not logically follow from the conversation about favorite ice cream flavors and personal preferences. It introduces a new and unrelated topic of eating ice cream every day, which disrupts the flow of the conversation.",1.0,"The response 'i get up early everyday and eat ice cream' is not creative because it does not relate to the context of the conversation, which is about favorite ice cream flavors and personal information. The response is also unrealistic and does not add any interesting or unexpected twist to the dialogue.",1.0,The response does not add any meaningful depth to the conversation. It seems unrelated to the context and does not explore the topic in a thoughtful or insightful way.,1.0,"The response does not acknowledge or show appreciation for the other person's favorite ice cream flavor, and instead abruptly states their own daily habit of eating ice cream, which may come across as impolite or dismissive.",1.0,"The response 'i get up early everyday and eat ice cream' is not humorous in the context of the conversation. The conversation is about favorite ice cream flavors and the respondent's personal life, and the response does not add any humorous or witty remark to the conversation."
"hi there , how 's it going ? 
 it 's going great ! which do you prefer , football or baseball ? 
 oh i guess baseball . although i do n't have time to see many games anymore . 
 baseball is the american pastime . japanese are surprised to discover this fact . 
 yeah , i guess they see it as being their own . they have their own fan culture around it . what is your favorite sport ? 
 i like both baseball and football , but i usually follow them around playoff time . do n't have much time for games . 
 yeah the seasons are so long that it 's tough to get really immersed . especially baseball . it 's what , 162 games ? 
 162 , plus playoffs . soon they 'll be playing until christmas . until 2005 , a married couple scheduled all the games for the mlb . they must have had special software or something . 
 yeah . although i think they had done it since the 80s . maybe they did the first few seasons on a commodore 64 lol ? 
 the old c64 ! classic . i do n't remember any good sports games on that though . football , baseball , soccer . probably not easy to do on a c64 . 
 yeah . i know they had accounting software lol , my dad used it . we had the minnesota fats pool game and i think one soccer one . but it was such a different era . no madden style graphics 
 i wonder whether they had a version of kickball on the c64 . the canadians call the game soccer - baseball . 
 yeah i 've read that somewhere . when i was a kid , we played a kind of kickball called rounders at camp . our counselor was english . he kept telling us "" run to fourth ! "" and we were like , "" you mean home ? run home ? "" 
 baseball is american ! i do n't know the english would want with it . i bet the english do n't collect "" rounders "" cards the way we collect baseball cards . 
 right ? i wonder if they have cricket cards lol ? i think they have stickers for soccer . 
 some guy found $ 3 million dollars of baseball cards from the 1900s . i wonder what he did with the money . 
 yeah . that 's an amazing find . i heard they had been hidden since the 40s . 
 thanks , grandpa ! i bet grandpa wishes he had cashed them in before he cashed out . 

","_nofact
","['sm', 'me', 'er']","i bet he was a great player . nice chat
",Argmax Decoding,0,2,1,1,1,2,1.0,"The response does not relate to the conversation about baseball, sports, or the interesting fact about the $3 million dollars of baseball cards from the 1900s. It seems out of context and does not contribute to the ongoing dialogue.",1.0,"The response does not introduce new information, ask a question, or provoke curiosity. It seems to be a conclusion or a farewell statement, which does not contribute to the engagement of the conversation.",1.0,The response does not logically follow from the conversation about baseball cards and their value. The introduction of being a great player is unrelated to the context.,1.0,The response does not introduce any new or interesting information and seems unrelated to the conversation about baseball and sports. It appears to be a generic statement and does not add any unexpected twist or originality to the dialogue.,1.0,The response does not add any meaningful insights or exploration of the topic. It seems to be a superficial comment that does not delve deeper into the conversation.,3.0,"The response is polite and respectful, ending the conversation on a positive note with a kind comment and a friendly closing.",1.0,The response does not contain any humor. It is a simple statement and does not add any comedic effect to the conversation.
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes 

","_nofact
","['sm', 'me', 'fl']",maybe some syrup for the pancakes and the negotiation is finished .,New Human Generated,1,3,3,3,1,5,3.0,"The response is a continuation of the conversation about Daft Punk's negotiation style, and it fits well with the context of the conversation. The mention of pancakes and syrup is a humorous addition to the story, making the response relevant and engaging.",2.0,"The response is a lighthearted and humorous addition to the conversation, maintaining a playful tone and adding a creative twist to the previous statement about Daft Punk's negotiation style. It does not introduce new information but keeps the conversation engaging and fun.",3.0,"The response is a playful and creative continuation of the conversation, logically following from the previous dialogue about Daft Punk's negotiation style. The grammatical structure is correct and easy to understand.",3.0,"The response is a humorous and lighthearted addition to the conversation, adding a creative twist to the story about Daft Punk's negotiation style. It introduces a relatable and everyday element, such as syrup for pancakes, to make the scenario more vivid and engaging.",1.0,"The response is a lighthearted and humorous addition to the conversation, but it doesn't add significant depth or insight to the topic. It's a playful comment that continues the whimsical tone of the previous message, but it doesn't explore the subject matter in a meaningful way.",3.0,"The response is a lighthearted and playful addition to the conversation, showing enthusiasm and friendliness. It maintains a positive tone and does not contain any disrespectful language or impolite remarks.",3.0,"The response uses a lighthearted and playful tone by adding 'maybe some syrup for the pancakes and the negotiation is finished' to the conversation, which is an appropriate and humorous way to continue the conversation."
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .
","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
","['shikib', 'maxine', 'mckenna']","i like to go to the gym and listen to music .
",Language Model,1,3,2,3,0,3,1.0,"The response does not relate to the conversation or the interesting fact. The conversation is about the user's experience of being forced to marry young and escaping, while the response is about going to the gym and listening to music, which is unrelated to the context and the fact.",1.0,"The response does not introduce new, intriguing information or pose a question that encourages further dialogue, and seems unrelated to the context of the conversation.",1.0,"The response does not logically follow from the context of the conversation, which is about the person's experience of being forced to marry young and escaping to the United States. The response about going to the gym and listening to music seems unrelated to the previous dialogue.",1.0,The response does not incorporate the interesting facts provided in a creative or original way. It seems unrelated to the conversation and does not add any unexpected twist or novelty to the dialogue.,1.0,"The response does not add any meaningful depth to the conversation, as it does not explore the topic or provide thoughtful insights. It seems to be a random statement that does not relate to the previous discussion.",1.0,"The response does not acknowledge the user's past experiences or show empathy towards their situation. It seems to abruptly change the subject to a more casual topic, which may come across as insensitive or dismissive.",1.0,"The response does not use humor at all. It is a straightforward statement about going to the gym and listening to music, and does not attempt to be funny or lighthearted."
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i am a fan of the cincinnati bengals .
",Nucleus Decoding (p = 0.5),1,3,3,2,0,4,1.0,"The response does not relate to the conversation about baseball or the fact about baseball managers wearing uniforms. It suddenly shifts to a different sport, football, and a specific team, the Cincinnati Bengals.",1.0,"The response does not relate to the context of baseball, and instead introduces a different sport (football) and team (Cincinnati Bengals), which does not provoke curiosity or interest in the conversation about baseball.",1.0,"The response does not logically follow from the previous conversation about baseball, and instead introduces a new topic about the Cincinnati Bengals, which is a football team. The grammatical structure is correct, but the response lacks coherence due to the abrupt change in topic.",1.0,"The response does not relate to the conversation about baseball and introduces a different sport, making it unoriginal and unengaging.",1.0,"The response does not add any depth to the conversation about baseball. It suddenly shifts to a different sport, football, without any connection to the previous discussion. The fact provided about baseball managers is also not utilized or referenced in the response.",1.0,"The response does not acknowledge or show appreciation for the other person's interest in baseball, and instead suddenly changes the topic to a different sport and team, which may be perceived as impolite or dismissive.",1.0,The response does not relate to the context of baseball and does not use humor to enhance the conversation.
"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","['shikib', 'maxine', 'yulan']","oh really ? what kind ? i love fps . my fav is cod .
",Original Ground Truth,1,3,3,3,1,5,3.0,"The response is relevant to the conversation as it relates to gaming, which was previously mentioned. It also incorporates the interesting fact about playing Call of Duty, showing a connection to the persona's interests.",3.0,"The response shows interest in the other person's hobby and shares a related personal preference, which can lead to further conversation and engagement.",3.0,"The response is coherent because it logically follows from the previous dialogue about gaming, and the mention of FPS and COD is grammatically correct and relevant to the context.",2.0,"The response is a straightforward and relevant comment about the user's interest in gaming, but it does not introduce the fact in an unexpected or engaging manner. The user simply states their favorite game, which is a common topic in gaming conversations.",2.0,"The response shows some interest in the topic by asking a question and sharing a personal preference, but it does not delve deeper into the conversation or explore the topic in a meaningful way. The connection made to the user's interest is superficial and lacks thoughtful insight.",3.0,The response is polite because it shows interest in the other person's hobby and shares a related personal preference in a friendly manner.,1.0,"The response does not contain any humor. It is a straightforward and simple statement about the user's favorite type of game, and does not attempt to be funny or witty."
"i there i'm from pennsylvania . how about you ?
i'm in ohio . we are almost neighbors .
i know . do you have any kids ? i am expecting my first child soon .
congratulations ! i do not have any kids . the musician lifestyle is too hard for that .
oh that sounds exciting . i just became a pa 3 months ago . my job is boring .
i'm sorry to hear that . is there something you would rather be doing ?
making documentaries because i love them .
wow . that sounds pretty interesting . what subjects would you focus on ?
my husband and his job
wow . he must be a pretty interesting guy if you are going to do a documentary .
he is the best that's why i let him impregnate me
","your persona: my favorite spanish word is trabajo.
your persona: i also study languages.
your persona: my next language to study is french.
your persona: i am a musician.
your persona: one of the languages that i am currently studying is spanish.
","['shikib', 'maxine', 'mckenna']","so what else do you like to do besides make documentaries ?
",Original Ground Truth,1,3,3,2,0,4,3.0,"The response is relevant to the conversation as it continues the discussion about the person's interests and hobbies, and it also relates to the interesting fact about making documentaries.",3.0,"The response is a follow-up question that encourages further dialogue and shows interest in the other person's hobbies and passions, making it engaging.",3.0,The response is coherent because it logically follows from the previous conversation about making documentaries. The grammatical structure is also correct and easy to understand.,1.0,"The response does not incorporate the provided facts in a creative or original way. It simply asks a follow-up question without utilizing the interesting information about the person's favorite Spanish word, their study of languages, or their career as a musician.",1.0,"The response does not delve deeper into the topic of making documentaries or the user's interest in their husband's job, which was the previous point of discussion. It instead shifts to a more general question about hobbies or interests, without exploring the previous topic in a more meaningful way.",3.0,"The response is polite and shows interest in the other person's hobbies and interests, which is a respectful and considerate tone.",1.0,The response does not use humor to enhance the conversation. It is a straightforward question that continues the conversation but does not attempt to be humorous.
"hello , do you like music ? i play the miano and guitar ! also i sing !
that is nice i wish i played an instrument
i can teach you , i am a musician and a music teacher !
that's cool i do not like my job
i work as a custodian , helping to pay the bills . what is your job ?
i've a job in a nursing home
ah yeah my parents are not supporting my dream to become a musician
maybe if you build up a following you'll be able to do that full time
i really wish they would accept it , but they keep telling me to get a real job .
yeah its hard when you aren't making money
i hope i'll make it big one day then i'll show them they are wrong
that's a good goal do you have a family
yeah i got my mother and father and a boyfriend .
is your boyfriend supportive of your music
yes he's supportive ! do you have any dreams ?
","your persona: i work at a nursing home.
your persona: i am overweight and unhappy.
your persona: my wife left me and took my children.
your persona: i spend most of my time on facebook when i am not working.
your persona: i don't believe in god.
","['shikib', 'mckenna', 'yulan']","i do not really have a favorite . i like to go fishing .
",Language Model,1,3,1,3,0,3,1.0,"The response does not relate to the conversation about music, dreams, and family, and also does not incorporate any of the provided facts about the persona's life and interests.",1.0,"The response does not capture interest and does not provoke curiosity. It introduces a new topic (fishing) but does not relate to the previous conversation about music, dreams, and family. The response seems disconnected from the context and does not encourage further dialogue.",1.0,"The response does not logically follow from the context of the conversation, which is about music, jobs, and personal dreams. The introduction of fishing seems unrelated and lacks connection to the previous dialogue.",1.0,"The response does not incorporate any of the provided facts in a creative or original way, and instead introduces a new topic (fishing) that is not related to the conversation or the facts. This makes the response unoriginal and unengaging.",1.0,"The response does not add any meaningful depth to the conversation. It introduces a new topic (fishing) that is not related to the previous discussion, and does not provide any thoughtful insights or exploration of the topic. The conversation was about music, jobs, and personal dreams, and the response does not build upon any of these topics.",2.0,"The response does not directly address the user's question or show interest in their life, instead, it abruptly changes the subject to a personal hobby, which may come across as slightly impolite or unengaging.",1.0,"The response does not use humor to enhance the conversation. The conversation is about music, dreams, and family, and the response suddenly changes the topic to fishing without any humorous connection or relevance."
