context,fact,annotators,response,model,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,Understandable_score,Understandable_reasoning,Natural_score,Natural_reasoning,Maintains Context_score,Maintains Context_reasoning,Interesting_score,Interesting_reasoning,Uses Knowledge_score,Uses Knowledge_reasoning,Overall Quality_score,Overall Quality_reasoning
"do you know much about the presidents ? 
 some stuff . do you know who the three wealthiest ones in the us are ? 
 yes that us jfk , washington and jefferson 
 yeah . do you know what the first president of zimbabwe was called ? 
 he was called president banana 
 did you know the white house is smaller than the guest house ? 
 wow cool . do you know how the vp used to be elected ? 
 yes that was the runner up during elections 

","the president of indonesia has released 3 pop albums while in office
","['sm', 'er', 'fl']","yeah . the president of indonesia is a pop star
",Argmax Decoding,1,3,2,2,1,3,1,"The response is clear and understandable, linking the fact about the president of Indonesia releasing pop albums to the idea that he is a pop star. The context of the conversation about interesting presidential facts supports this response.",3,"The response is coherent and naturally follows the flow of the conversation, making it a plausible statement that a person might say.",1,The response shifts the conversation to a new topic (Indonesian president's pop albums) without acknowledging the previous conversation about US presidents and the VP election process.,2,"The response is somewhat interesting as it introduces a new fact, but it is not as engaging or detailed as it could be.",1,"The response directly references the fact about the president of Indonesia releasing pop albums, indicating that the knowledge was used appropriately.",4,"The response is relevant and interesting, connecting to the previous conversation about presidents and unusual facts. However, it could be more detailed by including the fact about the pop albums."
"hello , how are you tonight ?
ok . since alabama , my home team , won saturday night .
i'm an ohio state fan . do you skate ?
no . too busy with all of my 19 dogs and 3 sisters .
oh wow . that is a lot of dogs .
yes love them almost as my tacos . no i love my dogs more .
my fiance makes a killer fish taco with cilantro lime slaw .
wow . my sisters and i love chicken tacos .
those are good too , i live in cali . along the ocean .
i live in middle of alabama . do not get to ocean much .
i could not stand to live inland , the ocean runs through my veins .
","your persona: i love dogs.
your persona: i live in alabama.
your persona: i have three sisters.
your persona: i like tacos.
","['shikib', 'mckenna', 'yulan']","lucky you ! i love the ocean , can't wait to visit it again !
",New Human Generated,1,3,3,3,0,4,1,"The response is clear and understandable, continuing the conversation about the ocean and expressing a personal sentiment.",3,"The response is coherent and natural, fitting well within the context of the conversation. It acknowledges the previous statement and expresses personal sentiment in a way that is typical of casual conversation.",2,"The response shifts the focus to the speaker's love for the ocean, which is not directly related to the preceding conversation about living in Alabama and liking tacos. It does not strongly acknowledge the conversation history.",2,"The response expresses enthusiasm and a personal desire, which can engage the conversation further.",0,"The response does not mention or refer to any of the facts provided, such as loving dogs, living in Alabama, having three sisters, or liking tacos.",4,"The response is relevant and shows enthusiasm, which is positive. However, it does not reference the provided facts or the context of having dogs, living in Alabama, or liking tacos, which could have made it more personalized and engaging."
"hi ! how are you ? i just moved from germany to usa , nice place so far !
that's great , i am a grad student
do you have any hobbies ? i really love sky diving , rollercoasters and cooking shows !
","your persona: i enjoy reading journals and guides related to psychology.
your persona: my parents taught me survival skills.
your persona: i am also a graduate student.
your persona: i walk dogs for a living.
your persona: i'm an avid kayaker.
","['shikib', 'maxine', 'mckenna']","kayaking and reading psychology books
",Original Ground Truth,1,3,3,3,1,4,1,The response is understandable as it relates to the hobbies mentioned in the context and aligns with the provided persona facts.,1,The response is not directly related to the context and does not flow naturally from the previous statements about zodiac signs. It introduces a new topic (kayaking and reading psychology books) without any clear connection to the ongoing conversation.,2,The response does not directly acknowledge the conversation history about hobbies and instead introduces new personal interests without a clear connection.,2,"The response is somewhat interesting as it combines two hobbies, but it lacks depth or an engaging fact.",1,"The response mentions kayaking, which is one of the facts provided, but it does not mention reading psychology books, which is another fact provided. However, it does use one of the facts well.",3,"The response is relevant to the conversation and aligns with the provided persona facts. However, it is somewhat abrupt and does not engage the other person's interests or continue the flow of the conversation."
"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","['shikib', 'maxine', 'yulan']","nope no tractor , i want save my money for college .
",Original Ground Truth,1,3,3,3,0,5,1,The response is clear and understandable within the context of the conversation. It directly answers the previous question about owning a tractor and provides a reason for not having one.,3,"The response is coherent and relevant to the conversation, showing a natural progression in the dialogue. It also aligns with the persona provided, making it a natural response.",3,The response is on topic and strongly acknowledges the conversation history by addressing the previous statement about tractors and introducing a relevant personal goal.,2,"The response is somewhat generic and does not introduce any new or engaging information. It simply states a fact about saving money for college, which is a common and expected goal for a high school student.",0,The response does not mention or refer to the fact about the goal to run a 5k.,3,"The response is relevant and maintains the flow of the conversation. It clarifies the misunderstanding about the tractor and aligns with the persona of being a high school student focused on college. However, it does not add much to the conversation or engage further with the other person's interests."
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i like the red sox . i was a big fan of the philadelphia phillies .
",Argmax Decoding,1,3,3,2,0,4,1,"The response is understandable as it continues the conversation about baseball teams, mentioning personal preferences for specific teams. However, it does not incorporate the provided fact, which is not necessary for the response to be considered understandable.",3,The response is natural and fits the context of discussing favorite sports teams.,2,"The response does not acknowledge the conversation history and shifts the topic to the respondent's favorite teams, without addressing the previous statement about the Diamondbacks.",1,The response does not include the interesting fact provided and is a generic statement about team preferences.,0,The response does not mention or refer to the fact about baseball managers wearing uniforms.,2,"The response does not relate to the provided fact and does not contribute to the ongoing conversation about baseball. It introduces new teams without context, which can be seen as a non-sequitur."
"i got a big house with 7 rooms
nice , majority of my time i am on facebook
one time i saw a man fly to the moon
like on tv ? i'm obese and unhappy
when i worked in the cia i used facebook to spy on people , handy tool
i'd love to hear more i work at a retirement home
obesity is a state of mind , not of body
thank you for that , you are what you believe ?
look energy isn't physical , only spiritual
","your persona: my wife left me and took my children.
your persona: i don't believe in god.
your persona: i'm overweight and unhappy.
your persona: i work at a nursing home.
your persona: i spend most of my time on facebook when i'm not working.
","['shikib', 'mckenna', 'yulan']","i am not sure what that means
",Seq2Seq,1,3,3,2,0,3,1,"The response 'i am not sure what that means' is a clear and understandable reaction to the previous statement 'look energy isn't physical , only spiritual'. It indicates that the speaker does not understand or agree with the concept presented.",3,The response 'i am not sure what that means' is a natural way for a person to react when they do not understand or are unsure about what has been said. It is a common and understandable reaction in conversation.,1,The response does not acknowledge the conversation history and does not contribute to the ongoing discussion. It is vague and does not connect to any of the previous statements.,1,The response is generic and does not engage with the conversation or introduce any interesting elements.,0,The response does not mention or refer to any of the provided facts.,2,The response does not engage with the previous statement and fails to contribute meaningfully to the conversation. It is a valid response but lacks substance and does not advance the dialogue.
"hey . where are you from ? i'm from a farm in wisconsin
i love ice cream what is your favorite ? mine is chocolate
mine is mint chocolate chip
","your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
your persona: i've three children.
your persona: i'm a plumber.
your persona: i love going to the park with my three children and my wife.
","['shikib', 'maxine', 'mckenna']","i get up early everyday and eat ice cream
",KV-MemNN,1,3,3,3,1,4,1,"The response is understandable in the context of the conversation. It is clear that the person is talking about their habit of eating ice cream, which is relevant to the previous discussion about ice cream flavors.",2,"The response is somewhat related to the topic of ice cream, but saying one eats ice cream every morning is unusual and not a natural response in this context.",2,The response does not strongly acknowledge the conversation history. It shifts the focus to the respondent's habit without directly addressing the shared ice cream preferences.,2,"The response is somewhat engaging as it introduces a personal habit, but it does not present a new or interesting fact.",0,The response does not mention or refer to any of the facts provided in the persona.,2,"The response is valid but not particularly engaging or relevant to the conversation. It does not build on the shared interest in ice cream flavors or introduce new, interesting information."
"hi there , how 's it going ? 
 it 's going great ! which do you prefer , football or baseball ? 
 oh i guess baseball . although i do n't have time to see many games anymore . 
 baseball is the american pastime . japanese are surprised to discover this fact . 
 yeah , i guess they see it as being their own . they have their own fan culture around it . what is your favorite sport ? 
 i like both baseball and football , but i usually follow them around playoff time . do n't have much time for games . 
 yeah the seasons are so long that it 's tough to get really immersed . especially baseball . it 's what , 162 games ? 
 162 , plus playoffs . soon they 'll be playing until christmas . until 2005 , a married couple scheduled all the games for the mlb . they must have had special software or something . 
 yeah . although i think they had done it since the 80s . maybe they did the first few seasons on a commodore 64 lol ? 
 the old c64 ! classic . i do n't remember any good sports games on that though . football , baseball , soccer . probably not easy to do on a c64 . 
 yeah . i know they had accounting software lol , my dad used it . we had the minnesota fats pool game and i think one soccer one . but it was such a different era . no madden style graphics 
 i wonder whether they had a version of kickball on the c64 . the canadians call the game soccer - baseball . 
 yeah i 've read that somewhere . when i was a kid , we played a kind of kickball called rounders at camp . our counselor was english . he kept telling us "" run to fourth ! "" and we were like , "" you mean home ? run home ? "" 
 baseball is american ! i do n't know the english would want with it . i bet the english do n't collect "" rounders "" cards the way we collect baseball cards . 
 right ? i wonder if they have cricket cards lol ? i think they have stickers for soccer . 
 some guy found $ 3 million dollars of baseball cards from the 1900s . i wonder what he did with the money . 
 yeah . that 's an amazing find . i heard they had been hidden since the 40s . 
 thanks , grandpa ! i bet grandpa wishes he had cashed them in before he cashed out . 

","_nofact
","['sm', 'me', 'er']","i bet he was a great player . nice chat
",Argmax Decoding,0,2,1,1,1,2,1,"The response 'i bet he was a great player. nice chat' is understandable in the context of the conversation. It follows the flow of the conversation and the use of 'he' can be reasonably inferred to refer to the person who found the baseball cards, assuming he was a player. The second sentence is a clear and understandable way to conclude the conversation.",3,The response is natural and fits well within the context of the conversation. It acknowledges the previous statement and concludes the chat in a friendly manner.,2,"The response does not strongly acknowledge the conversation history. It shifts away from the topic of the valuable baseball card find and introduces a new, loosely related idea about the player's skill.",1,The response is generic and does not add any new information or interesting facts to the conversation.,0,"The response does not mention or refer to any specific fact, as there is no fact provided.",3,The response is valid but does not add much to the conversation. It is a neutral statement that does not build on the previous information or introduce new interesting content.
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes 

","_nofact
","['sm', 'me', 'fl']",maybe some syrup for the pancakes and the negotiation is finished .,New Human Generated,1,3,3,3,1,5,1,"The response is understandable and follows the context of the conversation. It continues the idea of the previous statement about a breakfast with pancakes, adding a natural and relevant detail.",3,"The response is a natural continuation of the conversation, maintaining the light-hearted and friendly tone. It also directly relates to the previous comment about pancakes, showing a coherent and engaging interaction.",3,"The response continues the conversation about the negotiation with Daft Punk, maintaining the playful tone and context of the previous exchanges.",2,"The response is a playful addition to the conversation, but it does not introduce any new or particularly engaging information.",0,"The response does not mention or refer to any specific fact, as there was no fact provided to condition the response on.",4,"The response is relevant and maintains the flow of the conversation, but it does not add significant value or new information, which is a minor flaw."
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .
","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
","['shikib', 'maxine', 'mckenna']","i like to go to the gym and listen to music .
",Language Model,1,3,2,3,0,3,1,The response is clear and understandable given the context. It logically follows the previous question about free time activities and does not introduce any confusing elements.,3,The response is relevant and something a person would naturally say in the context of discussing hobbies and free time activities.,3,"The response is on topic and strongly acknowledges the conversation history by continuing the discussion about free time activities, which was initiated in the previous turn.",1,The response is somewhat generic and does not introduce any new or engaging information into the conversation.,0,The response does not mention or refer to any of the provided facts.,3,"The response is relevant and maintains the flow of the conversation, but it does not build on the previous context or the interesting fact provided. It is a neutral response that does not add much value to the conversation."
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i am a fan of the cincinnati bengals .
",Nucleus Decoding (p = 0.5),1,3,3,2,0,4,0,The response does not relate to the previous context about baseball and the Arizona Diamondbacks. It introduces a new topic (Cincinnati Bengals) which is not understandable in the given context.,1,The response is not relevant to the context or the fact provided. It introduces a new topic (Cincinnati Bengals) which is unrelated to the conversation about baseball and the reason managers wear uniforms.,2,"The response introduces a new sports team and does not acknowledge the conversation about baseball, thus shifting the topic.",1,"The response is not related to the context or the provided fact, and it does not present any interesting information.",0,The response does not mention or refer to the fact about baseball managers wearing uniforms.,2,The response is not relevant to the conversation and does not incorporate the provided fact. It introduces a new topic (Cincinnati Bengals) which is not related to baseball or the previous discussion.
"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","['shikib', 'maxine', 'yulan']","oh really ? what kind ? i love fps . my fav is cod .
",Original Ground Truth,1,3,3,3,1,5,1,"The response is clear and understandable, continuing the conversation about gaming preferences. The mention of 'fps' and 'cod' are relevant and make sense in the context.",3,The response is directly related to the previous statement about gaming and flows naturally from the conversation.,3,"The response directly acknowledges the previous statement about gaming and continues the conversation on the topic of video games, specifically mentioning a favorite game.",2,"The response is specific and shows personal interest, which can engage the conversation further. It also aligns with the provided persona facts.",1,The response uses the fact that the persona likes playing Call of Duty by mentioning it as a favorite game.,4,"The response is relevant, engaging, and shows interest in the other person's hobby. It also shares a personal preference, which can help build rapport. However, it does not introduce new information or a new topic, which could have made it more dynamic."
"i there i'm from pennsylvania . how about you ?
i'm in ohio . we are almost neighbors .
i know . do you have any kids ? i am expecting my first child soon .
congratulations ! i do not have any kids . the musician lifestyle is too hard for that .
oh that sounds exciting . i just became a pa 3 months ago . my job is boring .
i'm sorry to hear that . is there something you would rather be doing ?
making documentaries because i love them .
wow . that sounds pretty interesting . what subjects would you focus on ?
my husband and his job
wow . he must be a pretty interesting guy if you are going to do a documentary .
he is the best that's why i let him impregnate me
","your persona: my favorite spanish word is trabajo.
your persona: i also study languages.
your persona: my next language to study is french.
your persona: i am a musician.
your persona: one of the languages that i am currently studying is spanish.
","['shikib', 'maxine', 'mckenna']","so what else do you like to do besides make documentaries ?
",Original Ground Truth,1,3,3,2,0,4,1,The response is clear and relevant to the previous context. It follows naturally from the conversation about the person's interest in making documentaries.,3,"The response is a natural follow-up to the previous statement, asking about other interests in a conversational manner.",3,The response is on topic and strongly acknowledges the conversation history by directly engaging with the previous statement about making documentaries.,1,The response is a generic follow-up question that does not introduce any new or engaging information.,0,"The response does not mention or refer to any of the facts provided, such as the speaker's interest in languages or being a musician.",3,"The response is relevant and maintains the flow of the conversation, but it does not incorporate any of the provided facts or personal details, which could have made it more engaging."
"hello , do you like music ? i play the miano and guitar ! also i sing !
that is nice i wish i played an instrument
i can teach you , i am a musician and a music teacher !
that's cool i do not like my job
i work as a custodian , helping to pay the bills . what is your job ?
i've a job in a nursing home
ah yeah my parents are not supporting my dream to become a musician
maybe if you build up a following you'll be able to do that full time
i really wish they would accept it , but they keep telling me to get a real job .
yeah its hard when you aren't making money
i hope i'll make it big one day then i'll show them they are wrong
that's a good goal do you have a family
yeah i got my mother and father and a boyfriend .
is your boyfriend supportive of your music
yes he's supportive ! do you have any dreams ?
","your persona: i work at a nursing home.
your persona: i am overweight and unhappy.
your persona: my wife left me and took my children.
your persona: i spend most of my time on facebook when i am not working.
your persona: i don't believe in god.
","['shikib', 'mckenna', 'yulan']","i do not really have a favorite . i like to go fishing .
",Language Model,1,3,1,3,0,3,1,"The response is understandable in the context of the conversation. The person is responding to the question about dreams and indicates they do not have a favorite, which can be interpreted as not having a specific dream or goal. The mention of fishing is a clear and understandable personal interest.",1,"The response is not directly related to the context of the conversation, which is about music and personal dreams. Discussing fishing is a significant shift in topic and does not flow naturally from the previous exchanges.",1,"The response does not acknowledge the previous question about dreams and shifts the topic to fishing, which is unrelated to the conversation history.",1,The response is generic and does not engage with the previous conversation or introduce any interesting facts or personal details.,0,The response does not mention or refer to any of the provided facts.,2,The response is valid but not relevant to the conversation. It does not address the question about dreams and introduces a new topic (fishing) that is not connected to the context.
