context,fact,annotators,response,model,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,Coherence_score,Coherence_reasoning,Relevance_score,Relevance_reasoning,Engagement_score,Engagement_reasoning,Contextual Understanding_score,Contextual Understanding_reasoning,Fluency_score,Fluency_reasoning
"do you know much about the presidents ? 
 some stuff . do you know who the three wealthiest ones in the us are ? 
 yes that us jfk , washington and jefferson 
 yeah . do you know what the first president of zimbabwe was called ? 
 he was called president banana 
 did you know the white house is smaller than the guest house ? 
 wow cool . do you know how the vp used to be elected ? 
 yes that was the runner up during elections 

","the president of indonesia has released 3 pop albums while in office
","['sm', 'er', 'fl']","yeah . the president of indonesia is a pop star
",Argmax Decoding,1,3,2,2,1,3,1,"The response introduces a new and unrelated fact about the president of Indonesia, which does not fit the context of the conversation about U.S. presidents and historical facts.",1,"The response introduces a new and unrelated fact about the president of Indonesia, which does not connect to the previous discussion about U.S. presidents and their trivia.",4,"The response is intriguing and unexpected, adding a unique and surprising element to the conversation. It is likely to pique the interest of the other participant and lead to further discussion.",1,"The response introduces a new and unrelated fact about the president of Indonesia, which does not connect to the previous conversation about U.S. presidents and the VP election process. It lacks coherence and relevance to the ongoing discussion.",4,"The response is fluent and natural, maintaining the flow of the conversation by introducing an interesting fact about the president of Indonesia in a conversational manner."
"hello , how are you tonight ?
ok . since alabama , my home team , won saturday night .
i'm an ohio state fan . do you skate ?
no . too busy with all of my 19 dogs and 3 sisters .
oh wow . that is a lot of dogs .
yes love them almost as my tacos . no i love my dogs more .
my fiance makes a killer fish taco with cilantro lime slaw .
wow . my sisters and i love chicken tacos .
those are good too , i live in cali . along the ocean .
i live in middle of alabama . do not get to ocean much .
i could not stand to live inland , the ocean runs through my veins .
","your persona: i love dogs.
your persona: i live in alabama.
your persona: i have three sisters.
your persona: i like tacos.
","['shikib', 'mckenna', 'yulan']","lucky you ! i love the ocean , can't wait to visit it again !
",New Human Generated,1,3,3,3,0,4,3,"The response is somewhat coherent as it relates to the previous statement about the ocean. However, it does not directly connect to the context of living in Alabama and the speaker's preference for coastal living, which might make it feel slightly disconnected.",3,"The response is somewhat relevant as it continues the discussion about living near the ocean, but it does not directly connect to the previous statement about living in Alabama and not getting to the ocean much.",3,"The response is positive and shows enthusiasm, which can be engaging. However, it does not directly relate to the previous conversation about dogs, tacos, or living in Alabama, which might make it less relevant and engaging in the context of the ongoing dialogue.",3,"The response acknowledges the previous statement about living by the ocean and expresses a personal sentiment, but it does not directly engage with the context of living in Alabama or the previous discussion about dogs and tacos.",5,"The response is fluent and natural, continuing the conversation smoothly. It acknowledges the previous statement and expresses personal enthusiasm, which fits well within the context."
"hi ! how are you ? i just moved from germany to usa , nice place so far !
that's great , i am a grad student
do you have any hobbies ? i really love sky diving , rollercoasters and cooking shows !
","your persona: i enjoy reading journals and guides related to psychology.
your persona: my parents taught me survival skills.
your persona: i am also a graduate student.
your persona: i walk dogs for a living.
your persona: i'm an avid kayaker.
","['shikib', 'maxine', 'mckenna']","kayaking and reading psychology books
",Original Ground Truth,1,3,3,3,1,4,3,"The response introduces two new topics (kayaking and reading psychology books) that are not directly related to the previous conversation about hobbies and moving to the USA. However, it does align with the persona provided, which mentions kayaking and an interest in psychology. The response could be more coherent if it directly addressed the previous statement or asked a follow-up question.",2,"The response introduces two new topics (kayaking and reading psychology books) that are not directly related to the current conversation about moving from Germany to the USA and hobbies. However, it does align with the persona facts provided.",3,"The response introduces two hobbies, kayaking and reading psychology books, which adds variety and personal interest to the conversation. However, it lacks a direct connection to the previous statement about skydiving, rollercoasters, and cooking shows, which could have made it more engaging.",3,"The response introduces two new topics (kayaking and reading psychology books) without directly addressing the previous statement about hobbies. While the response is somewhat relevant, it does not fully demonstrate understanding of the conversation history or the context of the previous speaker's hobbies.",2,The response is abrupt and lacks natural flow. It does not form a complete sentence and does not directly address the previous question about hobbies.
"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","['shikib', 'maxine', 'yulan']","nope no tractor , i want save my money for college .
",Original Ground Truth,1,3,3,3,0,5,4,"The response is coherent with the conversation context. It follows the flow of the conversation and aligns with the persona of being a high school student who is focused on academic and personal goals, such as saving for college.",4,"The response is relevant as it continues the conversation about personal goals and interests, aligning with the previous statements about running and school. However, it does not directly address the immediate previous comment about tractors, which slightly reduces its relevance.",3,"The response is relevant and provides insight into the speaker's future plans, but it does not introduce new or particularly engaging content.",4,"The response is relevant and coherent, showing an understanding of the conversation history. It directly addresses the previous question about owning a tractor and provides a reason that aligns with the persona of being a high school student focused on future goals.",4,"The response is fluent and natural, continuing the conversation in a relevant way. It addresses the previous question and provides a clear, understandable answer."
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i like the red sox . i was a big fan of the philadelphia phillies .
",Argmax Decoding,1,3,3,2,0,4,2,"The response does not incorporate the interesting fact about baseball managers wearing uniforms. It also shifts the focus to the respondent's favorite teams, which does not maintain the flow of the conversation about the unique aspects of baseball.",2,"The response does not address the fact provided and shifts the conversation to personal preferences about different teams, which is not directly relevant to the topic of why baseball managers wear uniforms.",2,"The response does not engage with the interesting fact provided and instead shifts the conversation to personal preferences, which is less engaging.",2,The response does not demonstrate a strong understanding of the conversation history. It introduces new teams without relating to the previous discussion about the Arizona Diamondbacks or the context of the conversation.,3,"The response is fluent and natural, but it does not connect well with the provided fact or the previous turn in the conversation. It introduces new information without addressing the fact about baseball managers wearing uniforms."
"i got a big house with 7 rooms
nice , majority of my time i am on facebook
one time i saw a man fly to the moon
like on tv ? i'm obese and unhappy
when i worked in the cia i used facebook to spy on people , handy tool
i'd love to hear more i work at a retirement home
obesity is a state of mind , not of body
thank you for that , you are what you believe ?
look energy isn't physical , only spiritual
","your persona: my wife left me and took my children.
your persona: i don't believe in god.
your persona: i'm overweight and unhappy.
your persona: i work at a nursing home.
your persona: i spend most of my time on facebook when i'm not working.
","['shikib', 'mckenna', 'yulan']","i am not sure what that means
",Seq2Seq,1,3,3,2,0,3,2,"The response 'i am not sure what that means' does not fit well with the context of the conversation. It does not address the previous statement about energy being spiritual and physical, and it does not contribute to the flow of the conversation.",1,"The response does not address the previous statement about energy and spirituality, nor does it relate to the persona facts provided. It is a vague and non-committal reply that does not contribute to the conversation.",1,"The response does not engage with the previous statement or the conversation, and it does not introduce any new or interesting information.",1,The response does not demonstrate understanding of the conversation history or the context. It fails to engage with the previous statements and does not show any coherence with the ongoing discussion.,4,"The response 'i am not sure what that means' is a natural and fluent continuation of the conversation, given the context. It reflects a genuine reaction to a somewhat abstract and unclear statement about energy being spiritual, not physical."
"hey . where are you from ? i'm from a farm in wisconsin
i love ice cream what is your favorite ? mine is chocolate
mine is mint chocolate chip
","your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
your persona: i've three children.
your persona: i'm a plumber.
your persona: i love going to the park with my three children and my wife.
","['shikib', 'maxine', 'mckenna']","i get up early everyday and eat ice cream
",KV-MemNN,1,3,3,3,1,4,2,The response does not fit well with the context of the conversation. It abruptly shifts the focus to the speaker's routine without continuing the discussion about ice cream flavors or engaging with the previous statements.,2,"The response is somewhat relevant as it continues the discussion about ice cream, but it does not add much to the conversation and does not connect with the personal information provided.",2,The response is not very engaging as it does not add much to the conversation or provide an interesting fact. It is a simple statement that does not encourage further interaction.,2,The response does not demonstrate a strong understanding of the conversation context. It fails to acknowledge the previous exchange about favorite ice cream flavors and does not build on the conversation.,3,"The response is fluent and natural in terms of language, but it does not flow well from the previous turn in the conversation. It seems abrupt and disconnected from the context of discussing favorite ice cream flavors."
"hi there , how 's it going ? 
 it 's going great ! which do you prefer , football or baseball ? 
 oh i guess baseball . although i do n't have time to see many games anymore . 
 baseball is the american pastime . japanese are surprised to discover this fact . 
 yeah , i guess they see it as being their own . they have their own fan culture around it . what is your favorite sport ? 
 i like both baseball and football , but i usually follow them around playoff time . do n't have much time for games . 
 yeah the seasons are so long that it 's tough to get really immersed . especially baseball . it 's what , 162 games ? 
 162 , plus playoffs . soon they 'll be playing until christmas . until 2005 , a married couple scheduled all the games for the mlb . they must have had special software or something . 
 yeah . although i think they had done it since the 80s . maybe they did the first few seasons on a commodore 64 lol ? 
 the old c64 ! classic . i do n't remember any good sports games on that though . football , baseball , soccer . probably not easy to do on a c64 . 
 yeah . i know they had accounting software lol , my dad used it . we had the minnesota fats pool game and i think one soccer one . but it was such a different era . no madden style graphics 
 i wonder whether they had a version of kickball on the c64 . the canadians call the game soccer - baseball . 
 yeah i 've read that somewhere . when i was a kid , we played a kind of kickball called rounders at camp . our counselor was english . he kept telling us "" run to fourth ! "" and we were like , "" you mean home ? run home ? "" 
 baseball is american ! i do n't know the english would want with it . i bet the english do n't collect "" rounders "" cards the way we collect baseball cards . 
 right ? i wonder if they have cricket cards lol ? i think they have stickers for soccer . 
 some guy found $ 3 million dollars of baseball cards from the 1900s . i wonder what he did with the money . 
 yeah . that 's an amazing find . i heard they had been hidden since the 40s . 
 thanks , grandpa ! i bet grandpa wishes he had cashed them in before he cashed out . 

","_nofact
","['sm', 'me', 'er']","i bet he was a great player . nice chat
",Argmax Decoding,0,2,1,1,1,2,3,The response 'i bet he was a great player. nice chat' is somewhat coherent but does not directly follow the previous context about the value of baseball cards. It shifts the topic to a player without clear reference and ends the conversation abruptly.,2,"The response does not directly relate to the previous discussion about the value of baseball cards and the historical find. It shifts the focus to a vague comment about a player, which is not relevant to the ongoing conversation.",1,The response is not very engaging as it does not introduce any new information or continue the conversation in an interesting way. It simply ends the chat with a generic comment.,2,"The response does not demonstrate a strong understanding of the conversation history. It abruptly shifts from the topic of valuable baseball cards to a generic comment about a player, which is not mentioned in the conversation. The response also ends the conversation without addressing the previous statement about the cards.",3,"The response is fluent and natural, but it does not flow well from the previous turn as it does not address the previous statement about the baseball cards."
"hi , do you like music ? 
 hi , yes i do . do you like music ? 
 very much , i was so excited to learn that "" /hybrid theory""from linkin park has been the best selling album in the 21st century ! ! 
 did you ever have any cassette tapes ? 
 yes , i had many and also vinyls and the cd 's 
 what di you do with all of those items ? i just threw away my cds about a month ago , at least the crappy ones . 
 i even remember the 78 rpm records , and i loved the books they cam in , they were sort of phtograph albums , with artist 's pictures , it was really cool ! 
 i wish the music had that today . i remember reading the cd jackets as soon as i got them . i can remember checking out artists mentioned in my favorite ablums . 
 that was a beautiful part of it . also really beautiful are soundtracks ! ! 
 spielberg played the clarinet on the jaws soundtrack ? ? ? ? how did i not know that ? 
 i did not know that either ! ! that is really neat . remember tarzan , i really loved phill collins performances for that movie ! ! 
 yeah . i think phil collins is seriously under rated . i think he is really talented . 
 yes i admire him a lot , and it is so cool that he recorded in 5 languages ! 
 batman begins must have been fun to record . the title of each track was the name of a genus of bat . 
 that is so neat ! those are details that make you enjoy the movies even more . did you watch tron , ? it has a unique soundtrack ! 
 i have not seen it . tell me about the soundtrack . 
 it is very sci fi , and super inspiring . it is made by daft punk , i love that duo ! 
 i love that they negotiated with their robot helmets on . seems like something they would do . 
 incognito style ! ! and very simple , they just needed a good breakfast with pancakes to say yes 

","_nofact
","['sm', 'me', 'fl']",maybe some syrup for the pancakes and the negotiation is finished .,New Human Generated,1,3,3,3,1,5,5,"The response maintains the playful and light-hearted tone of the conversation, fitting well with the context of discussing music and the quirky fact about Daft Punk. It also continues the thread about breakfast, which was just mentioned, making it relevant and coherent.",3,"The response is somewhat relevant as it continues the discussion about the negotiation with daft punk, but it introduces a new element (syrup for pancakes) that is not directly related to the previous conversation about music and soundtracks.",3,"The response is light-hearted and maintains the playful tone of the conversation, but it does not introduce new information or significantly advance the discussion.",4,"The response continues the playful tone of the conversation and directly follows the previous statement about the breakfast with pancakes, showing good contextual understanding.",5,"The response is fluent and natural, continuing the conversation in a way that fits the context. It adds a small, relevant detail that enhances the flow of the conversation."
"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .
","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
","['shikib', 'maxine', 'mckenna']","i like to go to the gym and listen to music .
",Language Model,1,3,2,3,0,3,3,"The response is somewhat coherent as it fits the general context of discussing personal hobbies and activities. However, it does not directly follow the previous statement about coaching competitive swimming, which might have been a better point to build upon.",3,"The response is somewhat relevant as it continues the conversation about free time activities, but it does not directly relate to the specific context of the individual's background or the previous discussion about escaping a forced marriage.",3,"The response is relevant and adds a personal touch, but it does not introduce a new or particularly engaging element to the conversation.",3,"The response is relevant and coherent, but it does not directly address the context of the conversation, which includes the individual's background of escaping a forced marriage and living in the United States. The response does not show awareness of the emotional or personal aspects of the conversation.",3,"The response is fluent and natural, but it does not directly follow from the previous turn in the conversation, which was about the user's background and the difficult situation they faced. The response shifts the topic to a more casual activity, which is not entirely out of place but lacks a smooth transition."
"good afternoon , hope your day is going well ! 
 i hope yours is going well , too . baseball is generally played with a bat and ball . 
 baseball is my favorite sport out of the big four - az diamondbacks are my team 

","baseball managers wear uniforms because they are technically able to play for their teams if the need arises
","['sm', 'me', 'fl']","i am a fan of the cincinnati bengals .
",Nucleus Decoding (p = 0.5),1,3,3,2,0,4,2,"The response introduces a new sports team (Cincinnati Bengals) which is not related to baseball, the current topic of conversation. This breaks the flow and relevance of the conversation.",1,"The response is not relevant to the topic of baseball, as it mentions a different sport (football) and a different team (Cincinnati Bengals).",1,"The response is not relevant to the conversation about baseball and does not introduce the interesting fact provided. It shifts the topic to a different sport and team, which is less engaging in the context.",1,The response does not demonstrate understanding of the conversation history or context. It introduces a new sports team (Cincinnati Bengals) which is unrelated to the ongoing discussion about baseball and the Arizona Diamondbacks.,1,"The response is not relevant to the conversation about baseball and the Arizona Diamondbacks. It introduces a new topic (Cincinnati Bengals) which is about American football, not baseball, disrupting the flow of the conversation."
"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","['shikib', 'maxine', 'yulan']","oh really ? what kind ? i love fps . my fav is cod .
",Original Ground Truth,1,3,3,3,1,5,5,"The response fits well with the context of the conversation, as it continues the discussion about gaming and specifically mentions a first-person shooter game, which is relevant to the previous statement about being a gamer.",5,"The response is highly relevant as it directly continues the conversation about gaming, specifically mentioning a favorite genre and game, which aligns with the previous statement about being a gamer.",4,"The response is engaging as it shows interest in the other person's hobby and relates it to a shared interest in a specific game, which can lead to further conversation.",4,"The response is relevant and coherent, showing an understanding of the conversation about gaming. It also aligns with the persona by mentioning a preference for FPS games and specifically Call of Duty.",5,"The response is fluent and natural, continuing the conversation about gaming. It flows well from the previous turn and is relevant to the context."
"i there i'm from pennsylvania . how about you ?
i'm in ohio . we are almost neighbors .
i know . do you have any kids ? i am expecting my first child soon .
congratulations ! i do not have any kids . the musician lifestyle is too hard for that .
oh that sounds exciting . i just became a pa 3 months ago . my job is boring .
i'm sorry to hear that . is there something you would rather be doing ?
making documentaries because i love them .
wow . that sounds pretty interesting . what subjects would you focus on ?
my husband and his job
wow . he must be a pretty interesting guy if you are going to do a documentary .
he is the best that's why i let him impregnate me
","your persona: my favorite spanish word is trabajo.
your persona: i also study languages.
your persona: my next language to study is french.
your persona: i am a musician.
your persona: one of the languages that i am currently studying is spanish.
","['shikib', 'maxine', 'mckenna']","so what else do you like to do besides make documentaries ?
",Original Ground Truth,1,3,3,2,0,4,4,The response is coherent as it naturally follows the previous statement and maintains the flow of the conversation by asking a relevant question.,4,"The response is relevant as it continues the conversation about the person's interests, specifically following up on the interest in making documentaries.",3,"The response is a natural follow-up to the previous statement and encourages further conversation, but it does not introduce new or particularly engaging content.",4,"The response is relevant and coherent, continuing the conversation about the person's interests. It shows awareness of the previous statement about making documentaries and seeks to explore further interests, maintaining the flow of the conversation.",5,"The response is fluent and natural, continuing the conversation smoothly by asking about other interests besides making documentaries."
"hello , do you like music ? i play the miano and guitar ! also i sing !
that is nice i wish i played an instrument
i can teach you , i am a musician and a music teacher !
that's cool i do not like my job
i work as a custodian , helping to pay the bills . what is your job ?
i've a job in a nursing home
ah yeah my parents are not supporting my dream to become a musician
maybe if you build up a following you'll be able to do that full time
i really wish they would accept it , but they keep telling me to get a real job .
yeah its hard when you aren't making money
i hope i'll make it big one day then i'll show them they are wrong
that's a good goal do you have a family
yeah i got my mother and father and a boyfriend .
is your boyfriend supportive of your music
yes he's supportive ! do you have any dreams ?
","your persona: i work at a nursing home.
your persona: i am overweight and unhappy.
your persona: my wife left me and took my children.
your persona: i spend most of my time on facebook when i am not working.
your persona: i don't believe in god.
","['shikib', 'mckenna', 'yulan']","i do not really have a favorite . i like to go fishing .
",Language Model,1,3,1,3,0,3,2,"The response does not fit well with the context of the conversation. The conversation is about dreams and personal aspirations, and the response shifts to a different topic without any clear connection.",2,"The response about fishing is not directly relevant to the ongoing conversation about music, jobs, and personal dreams. It introduces a new topic that does not connect with the previous exchanges.",2,"The response is not very engaging or interesting as it does not build on the previous conversation or introduce any new, intriguing information.",1,"The response does not demonstrate understanding of the conversation history or the context. The previous conversation was about dreams and aspirations, and the response shifts to a completely unrelated topic of fishing.",3,"The response is fluent and natural, but it does not follow the context of the conversation about dreams and personal aspirations. It introduces a new topic (fishing) without a clear transition."
